dateTime;next_dateTime;arr_volume_group;dep_volume_group;volume_group;metarKey;runwayName;tendencyRVR;RVR;shear;coverage;dimCoverage;heightCoverage;frictionCoefficient
2019-10-14 06:30:00.000;2019-10-14 07:00:00.000;MEDIA;MEDIA;MEDIA;4978547;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 07:00:00.000;2019-10-14 07:30:00.000;MEDIA;ALTA;ALTA;4978548;14L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 07:00:00.000;2019-10-14 07:30:00.000;MEDIA;ALTA;ALTA;4978548;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 07:30:00.000;2019-10-14 08:00:00.000;ALTA;MEDIA;MEDIA;4978549;14L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 07:30:00.000;2019-10-14 08:00:00.000;ALTA;MEDIA;MEDIA;4978549;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 08:00:00.000;2019-10-14 08:30:00.000;ALTA;MEDIA;ALTA;4978550;14L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 08:00:00.000;2019-10-14 08:30:00.000;ALTA;MEDIA;ALTA;4978550;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 08:30:00.000;2019-10-14 09:00:00.000;ALTA;ALTA;ALTA;4978551;14L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 08:30:00.000;2019-10-14 09:00:00.000;ALTA;ALTA;ALTA;4978551;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 09:00:00.000;2019-10-14 09:30:00.000;ALTA;MEDIA;ALTA;4978552;14L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 09:00:00.000;2019-10-14 09:30:00.000;ALTA;MEDIA;ALTA;4978552;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 09:30:00.000;2019-10-14 10:00:00.000;MEDIA;ALTA;ALTA;4978553;14L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 09:30:00.000;2019-10-14 10:00:00.000;MEDIA;ALTA;ALTA;4978553;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 10:00:00.000;2019-10-14 10:30:00.000;MEDIA;ALTA;ALTA;4978554;14L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 10:00:00.000;2019-10-14 10:30:00.000;MEDIA;ALTA;ALTA;4978554;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 10:30:00.000;2019-10-14 11:00:00.000;MEDIA;ALTA;MEDIA;4978555;14L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 10:30:00.000;2019-10-14 11:00:00.000;MEDIA;ALTA;MEDIA;4978555;14R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 11:00:00.000;2019-10-14 11:30:00.000;ALTA;MEDIA;MEDIA;4978556;ALL;NULL;NULL;0;2;9;-1;95
2019-10-14 16:30:00.000;2019-10-14 17:00:00.000;ALTA;MEDIA;ALTA;4978568;18L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 16:30:00.000;2019-10-14 17:00:00.000;ALTA;MEDIA;ALTA;4978568;18R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-10-14 16:30:00.000;2019-10-14 17:00:00.000;ALTA;MEDIA;ALTA;4978568;ALL;NULL;NULL;0;2;9;-1;95
2019-10-14 17:00:00.000;2019-10-14 17:30:00.000;MEDIA;MEDIA;MEDIA;4978570;ALL;NULL;NULL;0;2;9;-1;95
2019-10-14 17:30:00.000;2019-10-14 18:00:00.000;ALTA;MEDIA;MEDIA;4978571;ALL;NULL;NULL;0;2;9;-1;95
2019-10-14 18:00:00.000;2019-10-14 18:30:00.000;ALTA;ALTA;ALTA;4978572;ALL;NULL;NULL;0;2;9;-1;95
2019-10-14 18:30:00.000;2019-10-14 19:00:00.000;MEDIA;ALTA;ALTA;4978573;ALL;NULL;NULL;0;2;9;-1;95
2019-10-14 19:00:00.000;2019-10-14 19:30:00.000;MEDIA;ALTA;MEDIA;4978574;ALL;NULL;NULL;0;2;9;-1;95
2019-10-14 19:30:00.000;2019-10-14 20:00:00.000;ALTA;MEDIA;ALTA;4978575;ALL;NULL;NULL;0;1;9;-1;95
2019-10-17 06:30:00.000;2019-10-17 07:00:00.000;MEDIA;MEDIA;MEDIA;4986289;ALL;NULL;NULL;0;1;9;-1;95
2019-10-17 07:00:00.000;2019-10-17 07:30:00.000;MEDIA;ALTA;MEDIA;4986290;ALL;NULL;NULL;0;1;9;-1;95
2019-10-17 07:30:00.000;2019-10-17 08:00:00.000;ALTA;MEDIA;ALTA;4986291;ALL;NULL;NULL;0;1;9;-1;95
2019-10-17 08:00:00.000;2019-10-17 08:30:00.000;ALTA;ALTA;ALTA;4986292;ALL;NULL;NULL;0;1;9;-1;95
2019-10-17 08:30:00.000;2019-10-17 09:00:00.000;ALTA;MEDIA;ALTA;4986293;ALL;NULL;NULL;0;1;9;-1;95
2019-10-17 09:00:00.000;2019-10-17 09:30:00.000;ALTA;MEDIA;MEDIA;4986294;ALL;NULL;NULL;0;2;9;-1;95
2019-10-17 09:30:00.000;2019-10-17 10:00:00.000;MEDIA;ALTA;ALTA;4986295;ALL;NULL;NULL;0;2;9;-1;95
2019-10-17 10:00:00.000;2019-10-17 10:30:00.000;MEDIA;ALTA;MEDIA;4986296;ALL;NULL;NULL;0;2;9;-1;95
2019-10-17 10:30:00.000;2019-10-17 11:00:00.000;MEDIA;ALTA;MEDIA;4986297;ALL;NULL;NULL;0;2;9;-1;95
2019-10-17 11:00:00.000;2019-10-17 11:30:00.000;ALTA;MEDIA;ALTA;4986298;ALL;NULL;NULL;0;2;9;-1;95
2019-10-18 03:00:00.000;2019-10-18 03:30:00.000;BAJA;BAJA;BAJA;4988766;ALL;NULL;NULL;0;1;9;-1;95
2019-10-18 03:30:00.000;2019-10-18 04:00:00.000;MEDIA;BAJA;BAJA;4988767;ALL;NULL;NULL;0;1;9;-1;95
2019-10-18 04:00:00.000;2019-10-18 04:30:00.000;MEDIA;MEDIA;MEDIA;4988768;ALL;NULL;NULL;0;1;9;-1;95
2019-10-18 04:30:00.000;2019-10-18 05:00:00.000;MEDIA;MEDIA;MEDIA;4988769;ALL;NULL;NULL;0;1;9;-1;95
2019-10-18 05:00:00.000;2019-10-18 05:30:00.000;MEDIA;ALTA;MEDIA;4988770;32L;NULL;NULL;0;1;9;-1;95
2019-10-18 05:00:00.000;2019-10-18 05:30:00.000;MEDIA;ALTA;MEDIA;4988770;32R;NULL;NULL;0;1;9;-1;95
2019-10-18 05:30:00.000;2019-10-18 06:00:00.000;MEDIA;ALTA;ALTA;4988771;32L;NULL;NULL;0;1;9;-1;95
2019-10-18 05:30:00.000;2019-10-18 06:00:00.000;MEDIA;ALTA;ALTA;4988771;32R;NULL;NULL;0;1;9;-1;95
2019-10-18 06:00:00.000;2019-10-18 06:30:00.000;MEDIA;MEDIA;MEDIA;4988772;32L;NULL;NULL;0;1;9;-1;95
2019-10-18 06:00:00.000;2019-10-18 06:30:00.000;MEDIA;MEDIA;MEDIA;4988772;32R;NULL;NULL;0;1;9;-1;95
2019-10-18 06:30:00.000;2019-10-18 07:00:00.000;MEDIA;MEDIA;MEDIA;4988773;32L;NULL;NULL;0;1;9;-1;95
2019-10-18 06:30:00.000;2019-10-18 07:00:00.000;MEDIA;MEDIA;MEDIA;4988773;32R;NULL;NULL;0;1;9;-1;95
2019-10-18 07:00:00.000;2019-10-18 07:30:00.000;MEDIA;ALTA;ALTA;4988774;32L;NULL;NULL;0;1;9;-1;95
2019-10-18 07:00:00.000;2019-10-18 07:30:00.000;MEDIA;ALTA;ALTA;4988774;32R;NULL;NULL;0;1;9;-1;95
2019-10-18 07:30:00.000;2019-10-18 08:00:00.000;ALTA;MEDIA;ALTA;4988775;32L;NULL;NULL;0;1;9;-1;95
2019-10-18 07:30:00.000;2019-10-18 08:00:00.000;ALTA;MEDIA;ALTA;4988775;32R;NULL;NULL;0;1;9;-1;95
2019-10-18 08:00:00.000;2019-10-18 08:30:00.000;ALTA;MEDIA;ALTA;4988776;32L;NULL;NULL;0;1;9;-1;95
2019-10-18 08:00:00.000;2019-10-18 08:30:00.000;ALTA;MEDIA;ALTA;4988776;32R;NULL;NULL;0;1;9;-1;95
2019-10-18 08:30:00.000;2019-10-18 09:00:00.000;ALTA;ALTA;ALTA;4988777;18L;NULL;NULL;0;1;9;-1;95
2019-10-18 08:30:00.000;2019-10-18 09:00:00.000;ALTA;ALTA;ALTA;4988777;18R;NULL;NULL;0;1;9;-1;95
2019-10-18 09:00:00.000;2019-10-18 09:30:00.000;MEDIA;ALTA;MEDIA;4988778;18L;NULL;NULL;0;1;9;-1;95
2019-10-18 09:00:00.000;2019-10-18 09:30:00.000;MEDIA;ALTA;MEDIA;4988778;18R;NULL;NULL;0;1;9;-1;95
2019-10-18 09:30:00.000;2019-10-18 10:00:00.000;MEDIA;ALTA;MEDIA;4988779;18L;NULL;NULL;0;1;9;-1;95
2019-10-18 09:30:00.000;2019-10-18 10:00:00.000;MEDIA;ALTA;MEDIA;4988779;18R;NULL;NULL;0;1;9;-1;95
2019-10-18 10:00:00.000;2019-10-18 10:30:00.000;MEDIA;ALTA;ALTA;4988780;18L;NULL;NULL;0;1;9;-1;95
2019-10-18 10:00:00.000;2019-10-18 10:30:00.000;MEDIA;ALTA;ALTA;4988780;18R;NULL;NULL;0;1;9;-1;95
2019-10-18 10:30:00.000;2019-10-18 11:00:00.000;MEDIA;ALTA;ALTA;4988781;18L;NULL;NULL;0;1;9;-1;95
2019-10-18 10:30:00.000;2019-10-18 11:00:00.000;MEDIA;ALTA;ALTA;4988781;18R;NULL;NULL;0;1;9;-1;95
2019-10-18 11:00:00.000;2019-10-18 11:30:00.000;ALTA;MEDIA;MEDIA;4988901;18L;NULL;NULL;0;1;9;-1;95
2019-10-18 11:00:00.000;2019-10-18 11:30:00.000;ALTA;MEDIA;MEDIA;4988901;18R;NULL;NULL;0;1;9;-1;95
2019-10-18 13:00:00.000;2019-10-18 13:30:00.000;ALTA;ALTA;ALTA;4988905;18L;NULL;NULL;0;1;9;-1;95
2019-10-18 13:00:00.000;2019-10-18 13:30:00.000;ALTA;ALTA;ALTA;4988905;18R;NULL;NULL;0;1;9;-1;95
2019-10-19 20:00:00.000;2019-10-19 20:30:00.000;MEDIA;MEDIA;MEDIA;4991437;18L;NULL;NULL;0;2;9;-1;95
2019-10-19 20:00:00.000;2019-10-19 20:30:00.000;MEDIA;MEDIA;MEDIA;4991437;18R;NULL;NULL;0;2;9;-1;95
2019-10-19 20:30:00.000;2019-10-19 21:00:00.000;MEDIA;MEDIA;MEDIA;4991439;18L;NULL;NULL;1;2;9;-1;95
2019-10-19 20:30:00.000;2019-10-19 21:00:00.000;MEDIA;MEDIA;MEDIA;4991439;18R;NULL;NULL;1;2;9;-1;95
2019-10-19 21:00:00.000;2019-10-19 21:30:00.000;MEDIA;BAJA;MEDIA;4991440;18L;NULL;NULL;1;2;9;-1;95
2019-10-19 21:00:00.000;2019-10-19 21:30:00.000;MEDIA;BAJA;MEDIA;4991440;18R;NULL;NULL;1;2;9;-1;95
2019-10-19 21:30:00.000;2019-10-19 22:00:00.000;MEDIA;BAJA;BAJA;4991441;18L;NULL;NULL;1;2;9;-1;95
2019-10-19 21:30:00.000;2019-10-19 22:00:00.000;MEDIA;BAJA;BAJA;4991441;18R;NULL;NULL;1;2;9;-1;95
2019-10-19 22:00:00.000;2019-10-19 22:30:00.000;MEDIA;MEDIA;MEDIA;4991442;18L;NULL;NULL;1;2;9;-1;95
2019-10-19 22:00:00.000;2019-10-19 22:30:00.000;MEDIA;MEDIA;MEDIA;4991442;18R;NULL;NULL;1;2;9;-1;95
2019-10-19 22:30:00.000;2019-10-19 23:00:00.000;BAJA;BAJA;BAJA;4991443;18L;NULL;NULL;1;2;9;-1;95
2019-10-19 22:30:00.000;2019-10-19 23:00:00.000;BAJA;BAJA;BAJA;4991443;18R;NULL;NULL;1;2;9;-1;95
2019-10-19 23:00:00.000;2019-10-19 23:30:00.000;BAJA;MEDIA;BAJA;4991444;18L;NULL;NULL;1;2;9;-1;95
2019-10-19 23:00:00.000;2019-10-19 23:30:00.000;BAJA;MEDIA;BAJA;4991444;18R;NULL;NULL;1;2;9;-1;95
2019-10-19 23:30:00.000;2019-10-20 00:00:00.000;BAJA;BAJA;BAJA;4991445;18L;NULL;NULL;0;2;9;-1;95
2019-10-19 23:30:00.000;2019-10-20 00:00:00.000;BAJA;BAJA;BAJA;4991445;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 00:00:00.000;2019-10-20 00:30:00.000;BAJA;BAJA;BAJA;4993990;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 00:00:00.000;2019-10-20 00:30:00.000;BAJA;BAJA;BAJA;4993990;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 00:30:00.000;2019-10-20 01:00:00.000;BAJA;BAJA;BAJA;4993991;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 00:30:00.000;2019-10-20 01:00:00.000;BAJA;BAJA;BAJA;4993991;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 01:00:00.000;2019-10-20 01:30:00.000;BAJA;BAJA;BAJA;4993992;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 01:00:00.000;2019-10-20 01:30:00.000;BAJA;BAJA;BAJA;4993992;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 01:30:00.000;2019-10-20 02:00:00.000;BAJA;BAJA;BAJA;4993993;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 01:30:00.000;2019-10-20 02:00:00.000;BAJA;BAJA;BAJA;4993993;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 02:00:00.000;2019-10-20 02:30:00.000;BAJA;BAJA;BAJA;4993994;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 02:00:00.000;2019-10-20 02:30:00.000;BAJA;BAJA;BAJA;4993994;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 02:30:00.000;2019-10-20 03:00:00.000;BAJA;BAJA;BAJA;4993995;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 02:30:00.000;2019-10-20 03:00:00.000;BAJA;BAJA;BAJA;4993995;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 03:00:00.000;2019-10-20 03:30:00.000;BAJA;BAJA;BAJA;4993996;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 03:00:00.000;2019-10-20 03:30:00.000;BAJA;BAJA;BAJA;4993996;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 03:30:00.000;2019-10-20 04:00:00.000;BAJA;BAJA;BAJA;4993997;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 03:30:00.000;2019-10-20 04:00:00.000;BAJA;BAJA;BAJA;4993997;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 04:00:00.000;2019-10-20 04:30:00.000;BAJA;MEDIA;BAJA;4993998;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 04:00:00.000;2019-10-20 04:30:00.000;BAJA;MEDIA;BAJA;4993998;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 04:30:00.000;2019-10-20 05:00:00.000;BAJA;MEDIA;MEDIA;4993999;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 04:30:00.000;2019-10-20 05:00:00.000;BAJA;MEDIA;MEDIA;4993999;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 05:00:00.000;2019-10-20 05:30:00.000;MEDIA;MEDIA;MEDIA;4994000;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 05:00:00.000;2019-10-20 05:30:00.000;MEDIA;MEDIA;MEDIA;4994000;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 05:30:00.000;2019-10-20 06:00:00.000;MEDIA;ALTA;MEDIA;4994001;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 05:30:00.000;2019-10-20 06:00:00.000;MEDIA;ALTA;MEDIA;4994001;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 06:00:00.000;2019-10-20 06:30:00.000;MEDIA;MEDIA;MEDIA;4994002;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 06:00:00.000;2019-10-20 06:30:00.000;MEDIA;MEDIA;MEDIA;4994002;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 06:30:00.000;2019-10-20 07:00:00.000;MEDIA;MEDIA;MEDIA;4994003;18L;NULL;NULL;0;2;9;-1;95
2019-10-20 06:30:00.000;2019-10-20 07:00:00.000;MEDIA;MEDIA;MEDIA;4994003;18R;NULL;NULL;0;2;9;-1;95
2019-10-20 13:00:00.000;2019-10-20 13:30:00.000;ALTA;ALTA;ALTA;4994016;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 17:00:00.000;2019-10-22 17:30:00.000;ALTA;MEDIA;MEDIA;4999278;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 17:30:00.000;2019-10-22 18:00:00.000;ALTA;MEDIA;MEDIA;4999279;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 18:00:00.000;2019-10-22 18:30:00.000;MEDIA;ALTA;MEDIA;4999280;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 18:30:00.000;2019-10-22 19:00:00.000;ALTA;MEDIA;MEDIA;4999281;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 19:00:00.000;2019-10-22 19:30:00.000;ALTA;MEDIA;ALTA;4999282;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 19:30:00.000;2019-10-22 20:00:00.000;ALTA;MEDIA;MEDIA;4999283;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 20:00:00.000;2019-10-22 20:30:00.000;ALTA;MEDIA;ALTA;4999284;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 20:30:00.000;2019-10-22 21:00:00.000;ALTA;MEDIA;MEDIA;4999285;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 21:00:00.000;2019-10-22 21:30:00.000;MEDIA;MEDIA;MEDIA;4999286;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 21:30:00.000;2019-10-22 22:00:00.000;MEDIA;MEDIA;MEDIA;4999287;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 22:00:00.000;2019-10-22 22:30:00.000;MEDIA;MEDIA;MEDIA;4999288;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 22:30:00.000;2019-10-22 23:00:00.000;BAJA;MEDIA;MEDIA;4999289;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 23:00:00.000;2019-10-22 23:30:00.000;BAJA;MEDIA;BAJA;4999290;ALL;NULL;NULL;0;2;9;-1;95
2019-10-22 23:30:00.000;2019-10-23 00:00:00.000;BAJA;BAJA;BAJA;4999291;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 00:00:00.000;2019-10-23 00:30:00.000;BAJA;BAJA;BAJA;5001873;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 00:30:00.000;2019-10-23 01:00:00.000;BAJA;BAJA;BAJA;5001874;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 01:00:00.000;2019-10-23 01:30:00.000;BAJA;BAJA;BAJA;5001875;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 01:30:00.000;2019-10-23 02:00:00.000;BAJA;BAJA;BAJA;5001876;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 02:00:00.000;2019-10-23 02:30:00.000;BAJA;BAJA;BAJA;5001877;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 02:30:00.000;2019-10-23 03:00:00.000;BAJA;BAJA;BAJA;5001878;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 03:00:00.000;2019-10-23 03:30:00.000;MEDIA;BAJA;BAJA;5001879;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 03:30:00.000;2019-10-23 04:00:00.000;MEDIA;BAJA;BAJA;5001880;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 04:00:00.000;2019-10-23 04:30:00.000;MEDIA;MEDIA;MEDIA;5001881;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 04:30:00.000;2019-10-23 05:00:00.000;BAJA;MEDIA;MEDIA;5001882;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 05:00:00.000;2019-10-23 05:30:00.000;MEDIA;ALTA;MEDIA;5001883;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 05:30:00.000;2019-10-23 06:00:00.000;ALTA;ALTA;ALTA;5001884;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 06:00:00.000;2019-10-23 06:30:00.000;MEDIA;MEDIA;MEDIA;5001885;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 06:30:00.000;2019-10-23 07:00:00.000;MEDIA;MEDIA;MEDIA;5001886;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 07:00:00.000;2019-10-23 07:30:00.000;MEDIA;ALTA;ALTA;5001887;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 07:30:00.000;2019-10-23 08:00:00.000;ALTA;MEDIA;MEDIA;5001888;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 08:00:00.000;2019-10-23 08:30:00.000;ALTA;ALTA;ALTA;5001889;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 08:30:00.000;2019-10-23 09:00:00.000;ALTA;ALTA;ALTA;5001890;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 09:00:00.000;2019-10-23 09:30:00.000;MEDIA;MEDIA;MEDIA;5001891;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 09:30:00.000;2019-10-23 10:00:00.000;MEDIA;ALTA;MEDIA;5001892;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 10:00:00.000;2019-10-23 10:30:00.000;MEDIA;ALTA;ALTA;5001893;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 10:30:00.000;2019-10-23 11:00:00.000;MEDIA;ALTA;MEDIA;5001894;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 11:00:00.000;2019-10-23 11:30:00.000;ALTA;MEDIA;ALTA;5001895;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 13:00:00.000;2019-10-23 13:30:00.000;ALTA;ALTA;ALTA;5001899;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 13:30:00.000;2019-10-23 14:00:00.000;MEDIA;ALTA;ALTA;5001900;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 14:00:00.000;2019-10-23 14:30:00.000;MEDIA;ALTA;ALTA;5001901;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 14:30:00.000;2019-10-23 15:00:00.000;MEDIA;ALTA;ALTA;5001902;ALL;NULL;NULL;0;2;9;-1;95
2019-10-23 15:00:00.000;2019-10-23 15:30:00.000;MEDIA;ALTA;MEDIA;5001903;ALL;NULL;NULL;0;2;9;-1;95
2019-10-24 01:30:00.000;2019-10-24 02:00:00.000;BAJA;BAJA;BAJA;5004314;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 02:00:00.000;2019-10-24 02:30:00.000;BAJA;BAJA;BAJA;5004315;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 02:30:00.000;2019-10-24 03:00:00.000;BAJA;BAJA;BAJA;5004316;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 02:30:00.000;2019-10-24 03:00:00.000;BAJA;BAJA;BAJA;5004317;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 02:30:00.000;2019-10-24 03:00:00.000;BAJA;BAJA;BAJA;5004318;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 03:00:00.000;2019-10-24 03:30:00.000;BAJA;BAJA;BAJA;5004319;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 03:00:00.000;2019-10-24 03:30:00.000;BAJA;BAJA;BAJA;5004320;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 03:00:00.000;2019-10-24 03:30:00.000;BAJA;BAJA;BAJA;5004323;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 03:30:00.000;2019-10-24 04:00:00.000;MEDIA;BAJA;BAJA;5004324;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-24 04:00:00.000;2019-10-24 04:30:00.000;MEDIA;MEDIA;MEDIA;5004325;32R;NULL;P2000;0;NULL;NULL;NULL;NULL
2019-10-31 22:00:00.000;2019-10-31 22:30:00.000;MEDIA;MEDIA;MEDIA;5022472;32R;NULL;NULL;0;2;9;-1;95
2019-10-31 22:30:00.000;2019-10-31 23:00:00.000;MEDIA;BAJA;BAJA;5022473;32R;NULL;NULL;0;2;9;-1;95
2019-10-31 23:00:00.000;2019-10-31 23:30:00.000;MEDIA;MEDIA;MEDIA;5022474;32R;NULL;NULL;0;2;9;-1;95
2019-10-31 23:30:00.000;2019-11-01 00:00:00.000;BAJA;BAJA;BAJA;5022475;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 00:00:00.000;2019-11-01 00:30:00.000;BAJA;BAJA;BAJA;5024940;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 00:30:00.000;2019-11-01 01:00:00.000;BAJA;BAJA;BAJA;5024941;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 01:00:00.000;2019-11-01 01:30:00.000;BAJA;BAJA;BAJA;5024942;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 01:30:00.000;2019-11-01 02:00:00.000;BAJA;BAJA;BAJA;5024943;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 02:00:00.000;2019-11-01 02:30:00.000;BAJA;BAJA;BAJA;5024944;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 02:30:00.000;2019-11-01 03:00:00.000;BAJA;BAJA;BAJA;5024945;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 03:00:00.000;2019-11-01 03:30:00.000;BAJA;BAJA;BAJA;5024946;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 03:30:00.000;2019-11-01 04:00:00.000;BAJA;BAJA;BAJA;5024947;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 04:00:00.000;2019-11-01 04:30:00.000;MEDIA;BAJA;BAJA;5024948;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 04:30:00.000;2019-11-01 05:00:00.000;MEDIA;BAJA;BAJA;5024949;32R;NULL;NULL;0;2;9;-1;95
2019-11-01 05:00:00.000;2019-11-01 05:30:00.000;MEDIA;BAJA;BAJA;5024950;32R;NULL;NULL;0;2;9;-1;95
2019-11-03 08:30:00.000;2019-11-03 09:00:00.000;MEDIA;MEDIA;MEDIA;5030094;36L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-11-03 08:30:00.000;2019-11-03 09:00:00.000;MEDIA;MEDIA;MEDIA;5030094;36R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-11-03 09:00:00.000;2019-11-03 09:30:00.000;ALTA;MEDIA;MEDIA;5030095;36L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-11-03 09:00:00.000;2019-11-03 09:30:00.000;ALTA;MEDIA;MEDIA;5030095;36R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-11-03 09:30:00.000;2019-11-03 10:00:00.000;ALTA;MEDIA;ALTA;5030096;36L;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-11-03 09:30:00.000;2019-11-03 10:00:00.000;ALTA;MEDIA;ALTA;5030096;36R;NULL;NULL;1;NULL;NULL;NULL;NULL
2019-11-03 10:00:00.000;2019-11-03 10:30:00.000;ALTA;MEDIA;ALTA;5030097;36L;NULL;NULL;1;NULL;NULL;NULL;NULL
